,source,target,distance
3109,517,282,0.02831302386654297
3110,517,717,0.044467597864939166
3111,517,673,0.06518666792804945
3112,517,71,0.0759334008289745
3113,518,959,0.0013709181528377705
3114,518,719,0.009396374240452214
3115,518,512,0.010907472095319903
3116,518,237,0.017644285254956822
3117,518,680,0.018291853839060714
3118,518,386,0.03623820709497149
3119,518,325,0.03648364478215806
3120,518,12,0.04928341673081718
3121,518,999,0.05086142402139873
3122,518,554,0.05761063478678301
3123,518,755,0.0643716379134961
3124,518,619,0.06543469025693785
3125,518,81,0.06745092445641104
3126,518,1022,0.06905283114111889
3127,518,800,0.07050527342177301
3128,518,699,0.0716443067812032
3129,518,230,0.07271512259406746
3130,518,989,0.08100246144820772
3131,518,857,0.08287427066943744
3132,518,579,0.08565669014246478
3133,518,424,0.08595778856557881
3134,518,850,0.08630986095910792
3135,519,787,0.014041520240997188
3136,519,483,0.01460168893612128
3137,519,991,0.01603424941351223
3138,519,178,0.038402551752147115
3139,519,83,0.03941450658930346
3140,519,193,0.03980508424122347
3141,519,415,0.0420001259099808
3142,519,620,0.044662725310485145
3143,519,151,0.05127014231379397
3144,519,352,0.0539181322334949
3145,519,297,0.05674698903594411
3146,519,656,0.060559821099563024
3147,519,196,0.06181632070986956
3148,519,946,0.06560707794880939
3149,519,205,0.07846127817802488
3150,519,727,0.07855203600958707
3151,519,728,0.08498264515060326
3152,520,149,0.02387085478758148
3153,520,670,0.06736296228255934
3154,520,307,0.06832487284041551
3155,521,664,0.02206320592477172
3156,521,735,0.03419985591359234
3157,521,882,0.03675072545642202
3158,521,484,0.03996570162686282
3159,521,418,0.04453193200085183
3160,521,103,0.07934736754110874
3161,522,742,0.001400560763746893
3162,523,929,0.015467965771163942
3163,523,886,0.015491815362163413
3164,523,224,0.05494376111770706
3165,523,317,0.08457857976983055
3166,523,101,0.08810385284283444
3167,524,708,0.03723331486210486
3168,524,761,0.042061222220039836
3169,524,61,0.06140977057703308
3170,525,217,0.06896364331304419
3171,526,556,0.020717934102779556
3172,526,374,0.02273124232246023
3173,526,318,0.064829634807713
3174,526,303,0.06791499184969267
3175,526,739,0.07921720800762934
3176,527,142,0.01815916337502307
3177,527,934,0.023802968734394046
3178,527,330,0.07876847563115237
3179,527,203,0.08810528621492547
3180,528,656,0.03947134644729548
3181,528,991,0.052264239430095075
3182,528,580,0.06021147040180084
3183,528,727,0.06414091707930109
3184,528,620,0.06475121730360242
3185,528,483,0.07359155368729275
3186,528,477,0.0792066103679234
3187,529,467,0.01792052170121967
3188,529,694,0.027347452385845367
3189,529,302,0.05553892886019847
3190,530,153,0.03240325906151227
3191,530,642,0.05970454466003435
3192,530,731,0.06330277085874997
3193,530,925,0.08205891604509434
3194,531,795,0.03223890412123533
3195,531,547,0.038568482356560685
3196,531,739,0.04517624540924772
3197,531,773,0.054987770867853246
3198,531,86,0.06677041740021131
3199,531,835,0.0762975089963908
3200,532,130,0.010705844667744855
3201,532,10,0.018957923902386233
3202,532,258,0.03394664331505712
3203,532,668,0.0399393509307888
3204,532,469,0.06086386938204386
3205,532,45,0.06886345454861134
3206,532,849,0.0790384875265638
3207,533,175,0.008251421308821378
3208,533,936,0.018251648280636985
3209,533,73,0.02240407847675207
3210,533,560,0.02370206602670223
3211,533,784,0.038718558043576386
3212,533,122,0.05601164591393203
3213,533,135,0.07627667746999447
3214,533,691,0.0898852890877859
3215,534,823,0.0027834313230637544
3216,534,860,0.020801161589794434
3217,535,887,0.013990985177432734
3218,535,692,0.02440919593074752
3219,535,43,0.032621552401776444
3220,535,152,0.036445581610655434
3221,535,254,0.041555504777143634
3222,535,553,0.047449110094764844
3223,535,589,0.050528141937613374
3224,535,329,0.05230878348784559
3225,535,69,0.05513602180860626
3226,535,33,0.056296704125429975
3227,535,370,0.06434327025338382
3228,535,802,0.07145451433722805
3229,535,491,0.0819609885391156
3230,535,1001,0.08483849748881873
3231,535,629,0.08959636949942204
3232,536,585,0.007046775002408872
3233,536,490,0.01955279059037335
3234,536,6,0.02354183884129953
3235,536,417,0.04991055616457827
3236,537,31,0.025375892974506015
3237,537,658,0.08422237300971722
3238,537,161,0.08700826273528015
3239,538,574,0.035929801900915145
3240,538,256,0.061297442784356754
3241,538,469,0.06272821666917781
3242,538,602,0.08099586540796848
3243,539,1013,0.025279317937553204
3244,539,858,0.04618257030616167
3245,539,312,0.060684636962067565
3246,540,243,0.012575896638056623
3247,540,95,0.03488357867112965
3248,540,957,0.04892521808084961
3249,540,847,0.050723750937472334
3250,540,349,0.0542582094274837
3251,540,75,0.0625474174430938
3252,540,402,0.06619476395366765
3253,540,388,0.0773042025358907
3254,540,713,0.07744997054505928
3255,540,286,0.0801723027672878
3256,540,420,0.08031735909586407
3257,540,442,0.08151476618230977
3258,540,367,0.08654688244784073
3259,541,0,0.045078070493497144
3260,541,108,0.05070132652078996
3261,541,757,0.0728309282015725
3262,542,700,0.02774396135563731
3263,542,898,0.030488180779368834
3264,542,622,0.03079728878268498
3265,542,684,0.0403132851993314
3266,542,943,0.047437358700321106
3267,542,917,0.07574854918440926
3268,543,768,0.01948163323383669
3269,543,593,0.021320084188423395
3270,543,18,0.024309076365013824
3271,543,39,0.030395045264882587
3272,543,979,0.03131628154004552
3273,543,99,0.034748727331980256
3274,543,643,0.038807097212909175
3275,543,590,0.04611899405471038
3276,543,128,0.04988416566169554
3277,543,141,0.05734776812325587
3278,543,736,0.057589503291628714
3279,543,30,0.059196980849575045
3280,543,270,0.06610329454574125
3281,543,427,0.07502325925173904
3282,544,190,0.029580062728556553
3283,544,771,0.041881736804532714
3284,544,867,0.05352994140270063
3285,544,833,0.058229973066430685
3286,544,855,0.0722920798170832
3287,544,148,0.07563561805246503
3288,544,428,0.07713427880713855
3289,544,634,0.0857249776060171
3290,545,317,0.021402612010700983
3291,545,197,0.023183336609077225
3292,545,657,0.03286789972244902
3293,545,1007,0.039153111025588924
3294,545,475,0.04035916222107702
3295,545,573,0.057958622055917196
3296,546,492,0.010606603721915107
3297,546,709,0.0642682506468813
3298,546,92,0.0707350396637221
3299,547,795,0.006339193742465066
3300,547,531,0.038568482356560685
3301,547,835,0.06815336439893174
3302,547,980,0.07804214012372337
3303,548,744,0.0009205188628787532
3304,548,765,0.0037436116404222573
3305,548,601,0.005615480611614627
3306,548,159,0.009301240685560142
3307,548,758,0.011754523531309386
3308,548,299,0.024528253846865047
3309,548,775,0.03682189686822151
3310,548,36,0.036856929495882144
3311,548,336,0.0382628959248088
3312,548,628,0.041727939746689646
3313,548,314,0.043570932653969725
3314,548,713,0.04581200109743488
3315,548,194,0.04616900106426338
3316,548,215,0.051872188024915306
3317,548,472,0.05516603313709305
3318,548,557,0.055785358644879386
3319,548,367,0.055804813980106255
3320,548,935,0.05786850314177299
3321,548,781,0.059275427953098835
3322,548,760,0.05961719852467963
3323,548,1014,0.06312297380597075
3324,548,675,0.06753422827681436
3325,548,1021,0.0733261867037703
3326,548,696,0.07676362043814727
3327,548,319,0.0794671468437909
3328,548,300,0.08187276958160042
3329,548,9,0.0866158129065013
3330,548,454,0.08767724240200987
3331,549,398,0.06977711977661248
3332,549,447,0.07265223362495589
3333,550,275,0.03173135536366292
3334,551,11,0.02448433971197126
3335,551,612,0.02928071332210551
3336,551,268,0.07199802316899341
3337,551,381,0.0791425350611984
3338,551,331,0.0867214439402198
3339,551,639,0.088127192741931
3340,552,616,0.031208579703811943
3341,552,733,0.04822978697317304
3342,552,724,0.07777540722945689
3343,552,395,0.0889870430099663
3344,553,33,0.008459843699441893
3345,553,329,0.024500699224826363
3346,553,692,0.02685866580092853
3347,553,535,0.047449110094764844
3348,553,905,0.0750867326719021
3349,554,12,0.000924575247423662
3350,554,325,0.006477315239392266
3351,554,999,0.008031583354774685
3352,554,237,0.015093697445816368
3353,554,512,0.02061837278119575
3354,554,619,0.024651242827016317
3355,554,857,0.03034323667932065
3356,554,875,0.036904230073200005
3357,554,230,0.04911181191309591
3358,554,959,0.04952796476913753
3359,554,680,0.05014658998003283
3360,554,252,0.05590341998841278
3361,554,518,0.05761063478678301
3362,554,841,0.06101555168331215
3363,554,579,0.06142097971957402
3364,554,753,0.06285866480620055
3365,554,814,0.06357417550311767
3366,554,386,0.06608347288121301
3367,554,879,0.0697401024335884
3368,554,68,0.07125564929389781
3369,554,699,0.0730668361923742
3370,554,4,0.07745730722447865
3371,554,719,0.08041540004465167
3372,555,630,0.009678152191522385
3373,555,24,0.08517592152257934
3374,556,374,0.01654488208636825
3375,556,526,0.020717934102779556
3376,556,481,0.04794148500167623
3377,556,904,0.05425732666857176
3378,556,381,0.08368445444411372
3379,557,314,0.009129378105058207
3380,557,56,0.011076155030636959
3381,557,300,0.013726417940191712
3382,557,299,0.02334738010533886
3383,557,336,0.027200552316219755
3384,557,1021,0.02858837686336932
3385,557,601,0.036085754349202775
3386,557,472,0.04360730001211821
3387,557,808,0.044766351927181924
3388,557,200,0.04546628594312264
3389,557,204,0.0502006804395348
3390,557,744,0.054123013098330244
3391,557,548,0.055785358644879386
3392,557,998,0.0659376787804181
3393,557,765,0.07144921173183674
3394,557,159,0.0753736857559561
3395,557,447,0.08609753238469989
3396,558,578,0.006131373522144426
3397,558,944,0.06439199086479892
3398,558,937,0.08778561350095826
3399,559,654,0.007398222224055567
3400,559,214,0.07922366056904778
3401,559,358,0.08405330027578764
3402,560,175,0.007374521384340912
3403,560,784,0.01577896273906223
3404,560,135,0.022408764214854594
3405,560,533,0.02370206602670223
3406,560,936,0.02617300139440667
3407,560,351,0.03006935241452756
3408,560,691,0.0397576975490449
3409,560,60,0.04332672189468412
3410,560,73,0.04697931395893359
3411,560,122,0.05134682644217133
3412,560,917,0.05441841103881623
3413,560,688,0.05485402276413483
3414,560,641,0.06976111531056917
3415,560,853,0.07804857129675535
3416,560,107,0.089773193546928
3417,561,967,0.03624572387443695
3418,561,235,0.04723527019651214
3419,561,113,0.05105186589155483
3420,561,317,0.06040984345721366
3421,562,958,0.03437853181959804
3422,562,820,0.041518982378027786
3423,562,603,0.05771363794325093
3424,562,291,0.059650983338548264
3425,562,514,0.07995960716138195
3426,562,927,0.08502147757551148
3427,562,21,0.08745730640343911
3428,562,457,0.08761991028917526
3429,563,793,0.06962337785148968
3430,564,415,0.07303371460176072
3431,564,352,0.07515385102460337
3432,564,321,0.07655094131146062
3433,564,297,0.07980640983763929
3434,564,946,0.0827632823355883
3435,565,496,0.015038779235542149
3436,565,892,0.0542944215036319
3437,565,199,0.08073037020376003
3438,566,40,0.06697881298089017
3439,566,210,0.08214677735870224
3440,566,242,0.08923107439562902
3441,567,902,0.041341211557087656
3442,567,844,0.05325904400251535
3443,567,455,0.055046995663724334
3444,568,369,0.0068123029941919554
3445,568,322,0.015484253553501286
3446,568,308,0.06264891366164516
3447,568,661,0.06719070846884932
3448,569,721,0.025678848381513148
3449,569,345,0.04519469805788498
3450,569,1009,0.0682313291791897
3451,569,64,0.0711891832675382
3452,569,816,0.07294247385731499
3453,569,228,0.0761599885304966
3454,570,938,0.02867924929115651
3455,570,923,0.04131127410164338
3456,570,617,0.050753006800281324
3457,570,996,0.06879954133406384
3458,572,573,0.03153166080174741
3459,572,168,0.03793329312308211
3460,572,197,0.0538618085722215
3461,572,475,0.07826575232296981
3462,572,1007,0.08660499829773871
3463,573,197,0.009872489663449197
3464,573,475,0.011421203782546564
3465,573,1007,0.027674088064401282
3466,573,572,0.03153166080174741
3467,573,168,0.03998953224294113
3468,573,545,0.057958622055917196
3469,573,687,0.06816319450719974
3470,574,538,0.035929801900915145
3471,574,469,0.042267418754847214
3472,575,690,0.000163721336617093
3473,575,871,0.014370885713022134
3474,575,103,0.027622558187263814
3475,575,730,0.055429758949603315
3476,575,598,0.05546971475383426
3477,575,607,0.061600306640607325
3478,575,418,0.07513896332634795
3479,575,735,0.0822432002377931
3480,576,504,0.05194497431074012
3481,576,430,0.05682032417119458
3482,576,818,0.06684462299614849
3483,576,667,0.07946368274581468
3484,576,202,0.08948870623488893
3485,577,722,0.03659748501549048
3486,577,954,0.038201097667855545
3487,577,155,0.05167686747506537
3488,578,558,0.006131373522144426
3489,578,944,0.04822085087974605
3490,578,937,0.05741609357049694
3491,578,208,0.06897928575943749
3492,579,230,0.0014732816518856803
3493,579,699,0.005010293049364487
3494,579,753,0.020852359627771135
3495,579,835,0.02669155140436132
3496,579,68,0.029004504164899796
3497,579,814,0.0350302389009833
3498,579,325,0.03608201426695272
3499,579,999,0.036655783557002636
3500,579,879,0.03734477124210485
3501,579,512,0.055245412485196856
3502,579,386,0.057357747690819916
3503,579,619,0.06116996281271708
3504,579,554,0.06142097971957402
3505,579,12,0.06326728534375627
3506,579,237,0.07265250308730159
3507,579,719,0.0756760138148508
3508,579,252,0.0781909610837833
3509,579,762,0.08258170450751748
3510,579,989,0.08282077663942017
3511,579,857,0.08378819329614975
3512,579,518,0.08565669014246478
3513,580,24,0.027347378218959086
3514,580,528,0.06021147040180084
3515,580,505,0.06455212238391009
3516,581,17,0.0016923814200316774
3517,581,955,0.05095156997502561
3518,581,486,0.08342790722745348
3519,583,340,0.021492797914309678
3520,583,626,0.026603910253086515
3521,583,715,0.03456966148596369
3522,583,199,0.04112927694044069
3523,584,496,0.05379871387923693
3524,585,536,0.007046775002408872
3525,585,6,0.04165071533402454
3526,585,490,0.048433286592564476
3527,585,417,0.08148497487450927
3528,585,1018,0.08286951410680514
3529,586,702,0.044847955035607186
3530,586,347,0.052452760348659436
3531,586,369,0.06798839066088257
3532,587,783,0.03416199435971941
3533,587,425,0.08269757491637365
3534,588,30,0.030494767015577722
3535,588,806,0.0440873213614243
3536,588,213,0.04502645331533005
3537,588,985,0.05256165596587346
3538,588,404,0.05931780958933603
3539,588,768,0.06307025940655774
3540,588,427,0.07029674825708182
3541,588,99,0.08031853218057884
3542,589,370,0.016843483165752772
3543,589,802,0.03729371948287961
3544,589,692,0.038485380067421346
3545,589,152,0.03962128912869223
3546,589,1001,0.04276422920213741
3547,589,901,0.045383783110456793
3548,589,535,0.050528141937613374
3549,589,845,0.05212313086340506
3550,589,254,0.056293940232217565
3551,589,43,0.05658883457361938
3552,589,887,0.05945228563806989
3553,589,1002,0.06221114170905856
3554,589,921,0.07184743454482852
3555,589,79,0.07787341957925852
3556,590,593,0.02072772980579296
3557,590,979,0.03516432347387733
3558,590,543,0.04611899405471038
3559,590,141,0.05567671190349924
3560,590,768,0.08677154761035787
3561,591,960,0.004516773713364247
3562,591,625,0.01312425811670879
3563,591,932,0.0401315065055306
3564,592,788,0.05242503277091952
3565,592,186,0.06333629299340915
3566,592,746,0.08704302888324095
3567,593,979,0.007832902103388719
3568,593,590,0.02072772980579296
3569,593,543,0.021320084188423395
3570,593,141,0.02937529888001934
3571,593,768,0.04815393727970119
3572,593,30,0.06174184662038455
3573,593,270,0.07505881767705869
3574,593,920,0.0773173660193272
3575,593,18,0.08269889138859698
3576,593,859,0.08561922380826512
3577,593,99,0.0864151635512077
3578,593,736,0.08705619928484933
3579,593,39,0.08873912196884015
3580,594,927,0.025289691966292955
3581,594,249,0.04411136915056997
3582,594,257,0.06950596938775175
3583,594,820,0.07053513464377553
3584,594,982,0.08968874225524574
3585,595,38,0.025452181623885135
3586,596,307,0.06316269404525432
3587,597,488,0.006726050758065359
3588,597,358,0.06135211248410992
3589,598,730,0.008739014504577565
3590,598,607,0.02757280812615405
3591,598,785,0.03333014937572544
3592,598,871,0.042101436902586165
3593,598,103,0.045823726511145066
3594,598,575,0.05546971475383426
3595,598,690,0.06109483701836486
3596,598,910,0.07216645144493372
3597,599,876,0.04393294312645308
3598,599,166,0.06963244093863065
3599,599,385,0.07639323760263955
3600,599,162,0.08376063074261653
3601,599,718,0.08444377146562676
3602,600,444,0.06041231922187794
3603,601,744,0.002968749763644505
3604,601,548,0.005615480611614627
3605,601,299,0.009068862595090793
3606,601,765,0.012654978429607475
3607,601,159,0.014261684930883733
3608,601,314,0.0277109880201031
3609,601,775,0.02883615761993201
3610,601,758,0.029017375857627654
3611,601,194,0.0310164373996702
3612,601,36,0.033068704275973124
3613,601,628,0.03481675200811732
3614,601,557,0.036085754349202775
3615,601,215,0.037441595027346015
3616,601,935,0.0423343430625356
3617,601,336,0.04245903670379839
3618,601,781,0.042567201534708214
3619,601,713,0.043019100495306425
3620,601,472,0.045248521402427716
3621,601,1014,0.04681659492809709
3622,601,319,0.0496590402341133
3623,601,367,0.04985535354204952
3624,601,300,0.0519075728614414
3625,601,696,0.054601169699283705
3626,601,675,0.062097702897322526
3627,601,9,0.06240617327159702
3628,601,760,0.06255436411764037
3629,601,1021,0.06595054998029376
3630,601,454,0.06786829119329939
3631,601,808,0.06856557006569527
3632,601,204,0.06934184246728967
3633,601,998,0.07670055912034121
3634,601,445,0.07705528110746834
3635,601,200,0.07731057727763611
3636,601,227,0.0823214920133286
3637,601,56,0.08303281028369025
3638,601,286,0.08391182666607311
3639,601,118,0.08782674116772833
3640,602,607,0.0269972811969766
3641,602,785,0.028418130504257722
3642,602,256,0.04886075226331824
3643,602,103,0.06190078136521042
3644,602,730,0.06487782336718666
3645,602,910,0.07403414934169782
3646,602,185,0.07632090689895916
3647,602,538,0.08099586540796848
3648,603,21,0.007407869842461128
3649,603,401,0.011581798695910596
3650,603,514,0.03050068085555466
3651,603,144,0.05459485070755339
3652,603,958,0.05668179916005828
3653,603,562,0.05771363794325093
3654,603,655,0.08489607267086668
3655,604,133,0.0674449403358092
3656,605,459,0.045621252973673615
3657,605,174,0.051582462570368234
3658,605,301,0.05566518459663304
3659,605,387,0.0648729167024842
3660,605,160,0.08646331916809331
3661,606,962,0.01145564195913928
3662,606,978,0.01184240244210862
3663,606,810,0.014431781442633136
3664,606,634,0.016907184133062907
3665,606,676,0.024136534390063445
3666,606,867,0.02611125137561224
3667,606,428,0.03319406145297767
3668,606,295,0.04171007706002719
3669,606,385,0.05358391664025186
3670,606,392,0.056710709009334795
3671,606,26,0.05761510891537606
3672,606,162,0.06043153517542698
3673,606,855,0.06706433987941389
3674,606,148,0.07789951200669328
3675,606,342,0.08125227627109888
3676,606,261,0.08267372577507502
3677,606,771,0.08453530930240324
3678,606,884,0.08750755991351492
3679,607,103,0.014612814892838905
3680,607,730,0.015530545364008701
3681,607,785,0.02058975424441136
3682,607,602,0.0269972811969766
3683,607,598,0.02757280812615405
3684,607,910,0.043989878582995016
3685,607,256,0.04835469488711168
3686,607,871,0.05425593134859816
3687,607,575,0.061600306640607325
3688,607,690,0.06503407003881023
3689,607,735,0.07544571850328938
3690,608,745,0.0340482938479833
3691,608,34,0.0858173705181614
3692,609,767,0.022970610904693274
3693,609,637,0.03950054503232651
3694,609,75,0.059248439616084475
3695,609,679,0.06106362411107241
3696,609,862,0.06486149748527241
3697,609,243,0.07890250333300138
3698,609,831,0.08664650977110776
3699,610,116,0.05932061085908748
3700,610,819,0.07180345506901537
3701,610,479,0.08602930454242327
3702,611,105,0.03061918133917565
3703,611,661,0.03784566865422217
3704,611,160,0.05207519454916425
3705,611,322,0.05752969928211523
3706,611,212,0.07859661638752805
3707,612,11,0.008080718658671278
3708,612,268,0.02377430082292139
3709,612,551,0.02928071332210551
3710,612,320,0.0477777357825353
3711,612,331,0.04901680216427016
3712,612,381,0.06633766949347689
3713,612,904,0.06873625607578246
3714,613,947,0.03006908668298425
3715,614,905,0.08903951596850466
3716,615,239,0.04605316107036638
3717,615,1003,0.07249022127323787
3718,615,793,0.07860579000447113
3719,616,733,0.013435870106175314
3720,616,552,0.031208579703811943
3721,616,631,0.040468638783655836
3722,617,570,0.050753006800281324
3723,617,938,0.0655695578271749
3724,619,999,0.008089997682207774
3725,619,325,0.015299559890737086
3726,619,237,0.02326206142224368
3727,619,554,0.024651242827016317
3728,619,12,0.03141483769363573
3729,619,875,0.03172075470061157
3730,619,512,0.04202164355282269
3731,619,230,0.05850734310416492
3732,619,719,0.060512640896083186
3733,619,579,0.06116996281271708
3734,619,68,0.06396217308176613
3735,619,959,0.06499159793468953
3736,619,518,0.06543469025693785
3737,619,835,0.0689714075852153
3738,619,753,0.0726972276565072
3739,619,699,0.08285680814997284
3740,620,519,0.044662725310485145
3741,620,528,0.06475121730360242
3742,620,991,0.06775469359713375
3743,620,483,0.06942059007046092
3744,620,505,0.08450106451086013
3745,620,83,0.0893169701983815
3746,621,503,0.02788060713886787
3747,621,877,0.03450696075417074
3748,621,179,0.04002046794280301
3749,621,321,0.04957133229836158
3750,621,196,0.05757733268531791
3751,621,335,0.057651270203234316
3752,621,728,0.06069057975351094
3753,621,276,0.07337129379028752
3754,622,684,0.005216535290026475
3755,622,917,0.016009592946223773
3756,622,542,0.03079728878268498
3757,622,898,0.03739278926616987
3758,622,135,0.050452620477329846
3759,622,351,0.053721078476838866
3760,622,60,0.05384801747398481
3761,622,641,0.0583964855706053
3762,622,853,0.06575022339038965
3763,622,183,0.0704513203186797
3764,622,700,0.08559891322490237
3765,622,691,0.0856481029412452
3766,623,906,0.0197911962793514
3767,623,963,0.02647641527382144
3768,623,1017,0.0491285042116
3769,623,406,0.08314274340090684
3770,623,13,0.08409344139287146
3771,624,8,0.01661940343983982
3772,624,961,0.05080807214772435
3773,625,960,0.01128181364403219
3774,625,591,0.01312425811670879
3775,625,932,0.06403883874261435
3776,625,218,0.06970215908350014
3777,626,340,0.00377481228471793
3778,626,583,0.026603910253086515
3779,626,191,0.06074748457386933
3780,626,715,0.07312619557007533
3781,628,775,0.0003738152062153209
3782,628,713,0.0013177633492681565
3783,628,367,0.001527606417466556
3784,628,935,0.003412159223012681
3785,628,454,0.010723607921554792
3786,628,194,0.010784480658484792
3787,628,675,0.011018444680972891
3788,628,696,0.011266329377156024
3789,628,36,0.011915918010867914
3790,628,781,0.012941673872846518
3791,628,118,0.014621375418600169
3792,628,215,0.014762172039131093
3793,628,445,0.01578188839631356
3794,628,9,0.01629874723104402
3795,628,227,0.017518147918494424
3796,628,388,0.018605229105838665
3797,628,286,0.020439363176045677
3798,628,420,0.020498075916439283
3799,628,760,0.021764359710583076
3800,628,744,0.032935032338336605
3801,628,601,0.03481675200811732
3802,628,159,0.04095453031733056
3803,628,548,0.041727939746689646
3804,628,1014,0.04197524928529845
3805,628,319,0.04435264543312532
3806,628,765,0.046495095129396286
3807,628,758,0.05290294913116672
3808,628,299,0.05605876166996272
3809,629,170,0.009536428402919458
3810,629,638,0.011506112005746617
3811,629,491,0.025653924114474015
3812,629,945,0.031205755724749523
3813,629,131,0.03165280364477123
3814,629,329,0.03359805064056628
3815,629,2,0.03740368313685198
3816,629,233,0.04993250226401446
3817,629,535,0.08959636949942204
3818,630,555,0.009678152191522385
3819,630,24,0.08437468248833153
3820,631,616,0.040468638783655836
3821,631,733,0.04950533438429775
3822,632,65,0.0568042569066006
3823,633,764,0.005666047131764889
3824,634,606,0.016907184133062907
3825,634,962,0.021031130542147725
3826,634,867,0.024704595699924288
3827,634,261,0.025785839316215368
3828,634,385,0.02596398780651864
3829,634,148,0.02627786646796374
3830,634,26,0.027172681315875934
3831,634,295,0.029885215730730438
3832,634,771,0.03277022032012836
3833,634,676,0.033446821225239225
3834,634,855,0.03919608013943412
3835,634,810,0.04732987309273826
3836,634,162,0.04861491010365058
3837,634,884,0.049504294269534704
3838,634,342,0.05556160352450818
3839,634,978,0.05602752593199726
3840,634,428,0.05916054621471643
3841,634,166,0.06405749322984892
3842,634,392,0.06954622830825147
3843,634,918,0.07253768367887575
3844,634,697,0.08563895994860932
3845,634,544,0.0857249776060171
3846,635,91,0.029238974314841546
3847,635,870,0.03649927869723322
3848,635,900,0.055978880618240176
3849,635,163,0.07398713805177262
3850,635,667,0.07909593369817938
3851,636,220,0.07384177173939889
3852,636,682,0.08246603621572557
3853,636,981,0.08670279947094083
3854,636,720,0.0890022453269028
3855,637,679,0.022977956248903038
3856,637,862,0.02711375189864666
3857,637,609,0.03950054503232651
3858,637,831,0.06329109329128794
3859,637,683,0.06448931373241035
3860,638,170,0.010288416154236502
3861,638,629,0.011506112005746617
3862,638,2,0.013706210472846819
3863,638,491,0.01868084877624747
3864,638,233,0.02023129874003265
3865,638,131,0.025276648893839716
3866,638,945,0.059656445245075275
3867,638,329,0.07321065410928097
3868,638,98,0.08072488235347247
3869,639,669,0.053944858471698796
3870,639,1010,0.07088287880421122
3871,639,369,0.08505379255885376
3872,639,551,0.088127192741931
3873,640,433,0.027634489957063437
3874,640,769,0.061691359946515846
3875,641,60,0.012764730434862872
3876,641,351,0.015394858747688445
3877,641,917,0.017808396818981234
3878,641,853,0.01888155946325907
3879,641,688,0.0273451065455316
3880,641,622,0.0583964855706053
3881,641,135,0.06219518475065785
3882,641,560,0.06976111531056917
3883,641,684,0.07896797444131531
3884,642,153,0.05388450516510983
3885,642,530,0.05970454466003435
3886,642,925,0.07084535324683144
3887,642,731,0.08176298173375204
3888,643,18,0.011712712154430526
3889,643,543,0.038807097212909175
3890,643,500,0.052932685399547694
3891,643,128,0.05544105181531193
3892,643,39,0.0635348980669322
3893,643,99,0.07646369528517352
3894,643,768,0.08713480697413088
3895,644,189,0.003871200603220983
3896,644,460,0.04073592192889467
3897,644,907,0.042939841642587386
3898,644,42,0.06330147820624019
3899,644,405,0.07046219898678185
3900,645,950,0.06820755142560692
3901,645,85,0.07313070773825507
3902,647,804,0.004106537440529016
3903,647,1017,0.02942794964275962
3904,647,96,0.031585572876682025
3905,647,893,0.051157386835795876
3906,647,13,0.06645249832308926
3907,647,963,0.08179500663142268
3908,647,906,0.0860788530975909
3909,647,360,0.08729390514768248
3910,648,977,0.03795265249628215
3911,648,34,0.04444595309578761
3912,649,242,0.03087180014256055
3913,649,76,0.03336013607249303
3914,649,40,0.06660710561742691
3915,649,210,0.08251998678215387
3916,650,147,0.006574516355308373
3917,650,782,0.06489576955448213
3918,651,59,0.006682334398339372
3919,651,873,0.034576362327262904
3920,651,825,0.03970387478014586
3921,652,940,0.05989355129149018
3922,653,669,0.02754428016500416
3923,653,837,0.049077074822014274
3924,653,37,0.055576868749254146
3925,653,54,0.05571153693222895
3926,653,975,0.06882715944008319
3927,653,889,0.08956199668440493
3928,654,559,0.007398222224055567
3929,654,38,0.056605273882130026
3930,655,246,0.004576851424341072
3931,655,423,0.01976508301968195
3932,655,201,0.024679966331841746
3933,655,709,0.027557997529503813
3934,655,144,0.032691444083642884
3935,655,909,0.03643408545862607
3936,655,514,0.03905327302767665
3937,655,457,0.07161520908073221
3938,655,603,0.08489607267086668
3939,656,727,0.0035394398040291854
3940,656,477,0.01327452581160277
3941,656,991,0.01648928378943413
3942,656,483,0.025013179055917475
3943,656,528,0.03947134644729548
3944,656,205,0.040759263877847285
3945,656,93,0.04096345100389965
3946,656,411,0.042969254598639366
3947,656,83,0.05379212375638212
3948,656,946,0.058926272782856295
3949,656,519,0.060559821099563024
3950,656,297,0.06267156912940745
3951,656,352,0.0640863288205672
3952,656,178,0.0647342673530015
3953,656,787,0.0682563992792276
3954,656,415,0.07193998173026701
3955,656,151,0.07626335064166144
3956,656,728,0.08565989239232953
3957,657,545,0.03286789972244902
3958,657,1007,0.06096704958925737
3959,657,317,0.07639622657324338
3960,657,475,0.08421093616257277
3961,657,197,0.0866776685681755
3962,658,161,9.611005993402728e-05
3963,658,537,0.08422237300971722
3964,659,827,0.07588870642253703
3965,659,798,0.08763659117097711
3966,660,146,0.011093760354106667
3967,660,264,0.018038671249436873
3968,660,982,0.03723781441065693
3969,660,457,0.07447070165350812
3970,660,809,0.07495886982344771
3971,660,257,0.0759155887713463
3972,660,339,0.07936133460581624
3973,660,972,0.0875472494151056
3974,661,322,0.02084530658789619
3975,661,611,0.03784566865422217
3976,661,160,0.06415075800807492
3977,661,568,0.06719070846884932
3978,661,212,0.06749687364734333
3979,662,756,0.04633732916775403
3980,663,31,0.07983570901516529
